,HomeTeam,AwayTeam,FT Result,HTH Goals,HTA Goals,HT Result,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red
1815,6,16,2,0.0,2.0,2,12.0,7.0,1.0,2.0,13.0,15.0,11.0,4.0,3.0,2.0,0.0,0.0
1816,43,25,1,0.0,0.0,1,8.0,15.0,4.0,2.0,15.0,12.0,2.0,7.0,0.0,1.0,0.0,0.0
1817,42,29,1,1.0,0.0,0,10.0,12.0,3.0,6.0,17.0,18.0,7.0,6.0,0.0,1.0,0.0,0.0
1818,32,38,2,0.0,0.0,1,9.0,22.0,1.0,9.0,9.0,15.0,9.0,7.0,1.0,1.0,0.0,0.0
1819,1,37,1,0.0,0.0,1,14.0,5.0,6.0,1.0,11.0,14.0,12.0,4.0,1.0,1.0,0.0,0.0
1820,28,0,0,1.0,0.0,0,20.0,3.0,12.0,0.0,9.0,7.0,5.0,2.0,1.0,1.0,0.0,1.0
1821,25,1,0,1.0,0.0,0,15.0,4.0,7.0,1.0,15.0,12.0,9.0,0.0,2.0,1.0,0.0,0.0
1822,14,18,0,2.0,0.0,0,17.0,3.0,11.0,1.0,8.0,10.0,6.0,1.0,1.0,2.0,0.0,0.0
1823,29,28,0,1.0,0.0,0,12.0,7.0,6.0,2.0,11.0,9.0,2.0,11.0,2.0,4.0,0.0,0.0
1824,38,31,2,0.0,0.0,1,6.0,14.0,3.0,7.0,14.0,15.0,5.0,8.0,0.0,3.0,1.0,0.0
1825,26,6,0,2.0,1.0,0,14.0,6.0,6.0,4.0,10.0,12.0,9.0,4.0,0.0,1.0,0.0,0.0
1826,47,9,1,0.0,0.0,1,11.0,7.0,1.0,1.0,4.0,7.0,2.0,0.0,1.0,3.0,0.0,0.0
1827,0,45,0,0.0,0.0,1,9.0,14.0,2.0,6.0,11.0,9.0,6.0,7.0,1.0,2.0,0.0,0.0
1828,11,42,1,1.0,0.0,0,21.0,13.0,8.0,2.0,16.0,11.0,3.0,5.0,5.0,4.0,0.0,0.0
1829,37,32,0,1.0,0.0,0,10.0,12.0,4.0,5.0,12.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0
1830,16,43,0,1.0,0.0,0,10.0,10.0,3.0,4.0,12.0,19.0,8.0,8.0,4.0,4.0,0.0,0.0
1831,18,29,1,1.0,1.0,1,16.0,14.0,5.0,5.0,11.0,11.0,13.0,8.0,3.0,4.0,0.0,0.0
1832,42,47,2,2.0,1.0,0,13.0,14.0,5.0,4.0,12.0,14.0,4.0,5.0,3.0,2.0,0.0,0.0
1833,9,16,2,0.0,0.0,1,24.0,12.0,8.0,3.0,8.0,9.0,8.0,7.0,1.0,1.0,0.0,0.0
1834,43,26,0,0.0,0.0,1,14.0,7.0,5.0,1.0,4.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0
1835,6,14,1,0.0,1.0,2,9.0,23.0,5.0,6.0,8.0,5.0,4.0,14.0,2.0,2.0,0.0,0.0
1836,31,11,1,0.0,0.0,1,21.0,8.0,4.0,1.0,11.0,9.0,11.0,7.0,4.0,3.0,0.0,0.0
1837,45,38,0,2.0,1.0,0,14.0,10.0,7.0,2.0,8.0,11.0,4.0,9.0,1.0,1.0,0.0,0.0
1838,32,25,0,0.0,0.0,1,11.0,19.0,6.0,4.0,13.0,16.0,6.0,7.0,1.0,2.0,0.0,0.0
1839,26,45,0,1.0,1.0,1,25.0,7.0,7.0,4.0,4.0,10.0,16.0,8.0,0.0,3.0,0.0,0.0
1840,29,43,0,1.0,0.0,0,21.0,7.0,9.0,2.0,6.0,15.0,3.0,5.0,0.0,1.0,0.0,0.0
1841,47,32,0,2.0,0.0,0,19.0,6.0,6.0,4.0,11.0,6.0,4.0,1.0,2.0,3.0,0.0,0.0
1842,0,18,0,2.0,2.0,1,9.0,17.0,4.0,5.0,12.0,12.0,6.0,3.0,0.0,4.0,0.0,0.0
1843,11,6,0,0.0,0.0,1,16.0,12.0,10.0,4.0,9.0,9.0,7.0,3.0,4.0,3.0,0.0,0.0
1844,37,9,1,1.0,1.0,1,14.0,8.0,3.0,2.0,3.0,6.0,12.0,2.0,0.0,2.0,0.0,0.0
1845,38,1,0,1.0,0.0,0,28.0,4.0,9.0,1.0,13.0,17.0,9.0,6.0,1.0,4.0,0.0,0.0
1846,25,28,2,0.0,0.0,1,10.0,18.0,3.0,7.0,14.0,10.0,3.0,7.0,0.0,0.0,0.0,0.0
1847,14,42,0,1.0,0.0,0,17.0,5.0,7.0,3.0,14.0,14.0,3.0,5.0,1.0,2.0,0.0,0.0
1848,16,31,0,1.0,0.0,0,18.0,8.0,9.0,2.0,15.0,11.0,7.0,5.0,2.0,6.0,0.0,1.0
1849,28,45,0,1.0,0.0,0,20.0,3.0,7.0,0.0,5.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0
1850,14,29,2,0.0,1.0,2,17.0,9.0,1.0,3.0,11.0,11.0,9.0,8.0,4.0,3.0,0.0,0.0
1851,0,31,0,0.0,0.0,1,15.0,10.0,7.0,2.0,15.0,9.0,5.0,6.0,2.0,0.0,0.0,0.0
1852,1,42,2,1.0,2.0,2,18.0,23.0,4.0,10.0,12.0,10.0,12.0,7.0,2.0,0.0,0.0,0.0
1853,32,26,2,0.0,0.0,1,5.0,17.0,1.0,6.0,5.0,11.0,2.0,7.0,1.0,2.0,0.0,0.0
1854,38,11,2,1.0,1.0,1,10.0,9.0,2.0,6.0,8.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0
1855,47,25,1,0.0,0.0,1,15.0,9.0,3.0,3.0,13.0,10.0,7.0,0.0,2.0,2.0,0.0,1.0
1856,37,6,0,1.0,1.0,1,16.0,10.0,6.0,2.0,10.0,8.0,8.0,4.0,2.0,2.0,0.0,0.0
1857,18,16,0,1.0,0.0,0,14.0,10.0,8.0,2.0,11.0,12.0,4.0,6.0,0.0,1.0,0.0,0.0
1858,9,43,1,0.0,1.0,2,10.0,5.0,2.0,2.0,9.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0
1859,11,0,1,0.0,0.0,1,15.0,13.0,2.0,2.0,8.0,11.0,5.0,7.0,1.0,3.0,0.0,0.0
1860,42,28,0,0.0,0.0,1,3.0,18.0,3.0,5.0,8.0,14.0,2.0,6.0,2.0,3.0,0.0,1.0
1861,29,47,1,0.0,0.0,1,15.0,14.0,5.0,3.0,14.0,15.0,4.0,6.0,3.0,2.0,0.0,0.0
1862,26,38,0,0.0,0.0,1,16.0,17.0,9.0,4.0,9.0,15.0,6.0,11.0,0.0,2.0,0.0,0.0
1863,43,18,2,2.0,2.0,1,11.0,12.0,2.0,5.0,17.0,14.0,4.0,4.0,2.0,2.0,0.0,1.0
1864,16,37,2,0.0,0.0,1,13.0,10.0,3.0,3.0,9.0,15.0,9.0,5.0,3.0,2.0,0.0,0.0
1865,6,1,0,2.0,0.0,0,16.0,18.0,6.0,5.0,10.0,15.0,1.0,8.0,1.0,3.0,1.0,0.0
1866,45,9,1,2.0,0.0,0,12.0,19.0,6.0,6.0,8.0,9.0,4.0,6.0,1.0,1.0,0.0,0.0
1867,25,14,1,0.0,0.0,1,14.0,7.0,4.0,3.0,16.0,14.0,4.0,6.0,2.0,2.0,0.0,0.0
1868,31,32,1,0.0,0.0,1,15.0,19.0,5.0,4.0,10.0,15.0,8.0,12.0,2.0,1.0,0.0,0.0
1869,45,26,2,0.0,1.0,2,7.0,13.0,4.0,5.0,6.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0
1870,47,26,2,0.0,1.0,2,10.0,13.0,3.0,6.0,6.0,11.0,2.0,4.0,0.0,1.0,0.0,0.0
1871,29,11,2,0.0,1.0,2,24.0,5.0,7.0,2.0,11.0,7.0,5.0,2.0,0.0,2.0,0.0,0.0
1872,42,32,0,1.0,0.0,0,14.0,12.0,3.0,2.0,12.0,7.0,7.0,3.0,0.0,1.0,0.0,0.0
1873,25,45,0,2.0,0.0,0,19.0,6.0,8.0,2.0,10.0,19.0,7.0,8.0,1.0,1.0,0.0,0.0
1874,1,43,0,0.0,1.0,2,16.0,8.0,5.0,2.0,11.0,18.0,6.0,3.0,2.0,2.0,0.0,0.0
1875,6,9,0,2.0,0.0,0,11.0,21.0,3.0,8.0,9.0,12.0,5.0,8.0,1.0,1.0,0.0,0.0
1876,16,38,2,0.0,1.0,2,6.0,15.0,0.0,6.0,12.0,13.0,0.0,8.0,1.0,2.0,0.0,0.0
1877,14,0,1,1.0,0.0,0,19.0,2.0,8.0,2.0,11.0,6.0,17.0,5.0,2.0,1.0,0.0,1.0
1878,37,28,2,0.0,0.0,1,4.0,18.0,1.0,5.0,13.0,13.0,5.0,13.0,4.0,3.0,0.0,0.0
1879,18,31,1,1.0,0.0,0,17.0,8.0,8.0,2.0,13.0,10.0,6.0,4.0,1.0,1.0,0.0,0.0
1880,26,29,0,1.0,0.0,0,16.0,9.0,5.0,4.0,7.0,10.0,11.0,5.0,1.0,3.0,0.0,0.0
1881,11,25,0,0.0,1.0,2,8.0,18.0,5.0,8.0,14.0,8.0,4.0,5.0,1.0,0.0,0.0,0.0
1882,43,42,1,0.0,0.0,1,15.0,17.0,2.0,5.0,13.0,13.0,3.0,3.0,2.0,3.0,0.0,0.0
1883,28,16,1,0.0,1.0,2,25.0,5.0,6.0,3.0,9.0,7.0,14.0,2.0,1.0,2.0,0.0,0.0
1884,45,18,1,1.0,1.0,1,12.0,11.0,6.0,3.0,11.0,13.0,7.0,6.0,1.0,0.0,0.0,0.0
1885,32,6,0,1.0,0.0,0,16.0,6.0,5.0,3.0,10.0,10.0,4.0,5.0,2.0,2.0,1.0,1.0
1886,9,1,1,1.0,0.0,0,10.0,8.0,2.0,3.0,11.0,13.0,3.0,4.0,3.0,3.0,0.0,0.0
1887,38,47,2,2.0,0.0,0,11.0,8.0,5.0,4.0,13.0,12.0,1.0,3.0,2.0,1.0,0.0,0.0
1888,31,14,0,0.0,0.0,1,7.0,19.0,2.0,4.0,9.0,14.0,1.0,10.0,1.0,1.0,0.0,0.0
1889,0,37,1,1.0,0.0,0,11.0,12.0,4.0,4.0,9.0,13.0,4.0,5.0,1.0,2.0,0.0,0.0
1890,1,28,2,0.0,4.0,2,7.0,22.0,1.0,12.0,5.0,12.0,2.0,4.0,2.0,1.0,0.0,0.0
1891,6,43,2,0.0,1.0,2,10.0,18.0,1.0,6.0,3.0,13.0,5.0,5.0,1.0,1.0,0.0,0.0
1892,42,26,2,0.0,1.0,2,14.0,13.0,4.0,7.0,4.0,8.0,4.0,3.0,0.0,2.0,0.0,0.0
1893,16,0,1,0.0,1.0,2,6.0,7.0,3.0,4.0,14.0,22.0,1.0,4.0,2.0,3.0,0.0,1.0
1894,47,31,1,1.0,1.0,1,9.0,5.0,4.0,1.0,13.0,12.0,5.0,2.0,0.0,3.0,0.0,0.0
1895,14,11,0,2.0,0.0,0,18.0,7.0,8.0,2.0,7.0,4.0,10.0,3.0,0.0,3.0,0.0,0.0
1896,29,32,0,1.0,0.0,0,13.0,8.0,6.0,3.0,18.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0
1897,25,38,2,1.0,1.0,1,5.0,16.0,5.0,10.0,9.0,17.0,2.0,4.0,0.0,3.0,0.0,0.0
1898,18,9,0,1.0,0.0,0,14.0,9.0,6.0,2.0,7.0,7.0,4.0,3.0,2.0,1.0,0.0,0.0
1899,37,45,0,0.0,0.0,1,13.0,7.0,3.0,2.0,11.0,6.0,7.0,3.0,1.0,0.0,0.0,0.0
1900,26,37,0,1.0,0.0,0,19.0,3.0,7.0,2.0,5.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0
1901,9,14,1,0.0,1.0,2,16.0,16.0,5.0,5.0,8.0,15.0,5.0,3.0,2.0,3.0,0.0,0.0
1902,45,6,0,3.0,0.0,0,14.0,3.0,7.0,2.0,3.0,12.0,9.0,2.0,1.0,2.0,0.0,0.0
1903,11,1,2,0.0,2.0,2,20.0,11.0,1.0,6.0,12.0,10.0,8.0,4.0,1.0,1.0,0.0,0.0
1904,28,18,0,0.0,0.0,1,16.0,7.0,7.0,2.0,11.0,11.0,3.0,6.0,0.0,4.0,0.0,0.0
1905,38,42,0,1.0,0.0,0,12.0,11.0,3.0,5.0,21.0,8.0,6.0,9.0,3.0,4.0,0.0,0.0
1906,43,47,0,1.0,0.0,0,9.0,16.0,3.0,4.0,12.0,6.0,4.0,7.0,3.0,1.0,1.0,0.0
1907,31,25,2,0.0,2.0,2,5.0,17.0,2.0,10.0,8.0,12.0,4.0,5.0,1.0,1.0,0.0,0.0
1908,32,16,1,1.0,0.0,0,15.0,12.0,4.0,3.0,12.0,9.0,2.0,5.0,5.0,0.0,0.0,0.0
1909,0,29,0,2.0,0.0,0,10.0,10.0,4.0,4.0,11.0,15.0,1.0,4.0,2.0,0.0,0.0,0.0
1910,28,37,0,0.0,0.0,1,16.0,8.0,4.0,0.0,5.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0
1911,0,14,2,1.0,0.0,0,7.0,13.0,2.0,4.0,13.0,19.0,2.0,3.0,5.0,4.0,0.0,0.0
1912,26,47,0,1.0,0.0,0,10.0,10.0,3.0,2.0,7.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0
1913,9,6,0,1.0,0.0,0,16.0,10.0,6.0,2.0,8.0,11.0,9.0,2.0,0.0,2.0,0.0,0.0
1914,11,29,2,0.0,1.0,2,8.0,14.0,1.0,5.0,17.0,10.0,5.0,4.0,4.0,3.0,0.0,0.0
1915,45,25,2,1.0,1.0,1,14.0,13.0,4.0,8.0,16.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0
1916,32,42,1,1.0,0.0,0,5.0,15.0,2.0,7.0,12.0,10.0,4.0,6.0,3.0,3.0,0.0,0.0
1917,31,18,2,0.0,1.0,2,20.0,22.0,5.0,9.0,13.0,13.0,5.0,8.0,2.0,2.0,0.0,0.0
1918,38,16,1,0.0,0.0,1,14.0,5.0,5.0,2.0,13.0,7.0,12.0,4.0,1.0,2.0,0.0,0.0
1919,43,1,0,1.0,0.0,0,20.0,11.0,6.0,2.0,16.0,9.0,6.0,3.0,3.0,1.0,1.0,0.0
1920,47,28,0,0.0,1.0,2,20.0,7.0,8.0,3.0,7.0,13.0,3.0,1.0,0.0,1.0,0.0,1.0
1921,37,43,1,1.0,1.0,1,16.0,5.0,4.0,2.0,11.0,8.0,9.0,1.0,1.0,3.0,0.0,0.0
1922,14,38,2,0.0,1.0,2,10.0,5.0,3.0,3.0,10.0,9.0,8.0,1.0,3.0,2.0,0.0,0.0
1923,16,45,0,0.0,0.0,1,13.0,10.0,4.0,2.0,5.0,10.0,7.0,6.0,0.0,2.0,0.0,0.0
1924,1,32,0,0.0,0.0,1,11.0,16.0,2.0,6.0,15.0,12.0,5.0,8.0,2.0,3.0,0.0,0.0
1925,29,31,0,3.0,1.0,0,22.0,7.0,10.0,2.0,10.0,7.0,5.0,0.0,2.0,2.0,0.0,0.0
1926,42,9,0,0.0,1.0,2,11.0,11.0,5.0,5.0,10.0,9.0,9.0,2.0,4.0,2.0,0.0,0.0
1927,25,26,2,0.0,1.0,2,3.0,15.0,0.0,6.0,5.0,7.0,2.0,8.0,1.0,1.0,0.0,0.0
1928,6,0,1,1.0,0.0,0,12.0,17.0,4.0,2.0,5.0,13.0,8.0,3.0,4.0,4.0,0.0,0.0
1929,18,11,0,0.0,0.0,1,21.0,6.0,5.0,0.0,15.0,14.0,10.0,2.0,0.0,0.0,0.0,0.0
1930,42,14,2,0.0,2.0,2,5.0,13.0,1.0,3.0,9.0,11.0,3.0,5.0,4.0,3.0,1.0,0.0
1931,43,29,0,0.0,0.0,1,11.0,17.0,3.0,8.0,16.0,11.0,3.0,5.0,3.0,1.0,0.0,0.0
1932,28,25,0,2.0,1.0,0,23.0,5.0,12.0,2.0,14.0,9.0,6.0,1.0,2.0,2.0,0.0,0.0
1933,1,38,2,0.0,2.0,2,19.0,17.0,6.0,8.0,16.0,15.0,7.0,5.0,2.0,1.0,0.0,0.0
1934,6,11,2,0.0,0.0,1,3.0,2.0,0.0,1.0,13.0,21.0,4.0,5.0,2.0,4.0,0.0,0.0
1935,31,16,0,0.0,0.0,1,8.0,16.0,3.0,4.0,12.0,11.0,4.0,5.0,2.0,0.0,0.0,0.0
1936,32,47,2,1.0,0.0,0,13.0,14.0,7.0,4.0,7.0,14.0,3.0,11.0,2.0,4.0,0.0,0.0
1937,9,37,2,0.0,1.0,2,9.0,7.0,2.0,2.0,6.0,11.0,4.0,3.0,1.0,3.0,0.0,0.0
1938,18,0,1,0.0,0.0,1,9.0,6.0,0.0,2.0,10.0,11.0,5.0,4.0,2.0,3.0,0.0,0.0
1939,16,9,1,0.0,0.0,1,11.0,15.0,4.0,10.0,7.0,12.0,3.0,7.0,1.0,1.0,0.0,0.0
1940,47,42,2,0.0,1.0,2,18.0,9.0,5.0,5.0,14.0,10.0,11.0,2.0,4.0,4.0,0.0,0.0
1941,0,28,2,0.0,3.0,2,6.0,14.0,1.0,7.0,9.0,24.0,3.0,3.0,1.0,4.0,0.0,0.0
1942,29,18,1,0.0,1.0,2,24.0,8.0,8.0,3.0,10.0,12.0,6.0,5.0,1.0,2.0,0.0,0.0
1943,25,32,1,1.0,1.0,1,18.0,10.0,5.0,3.0,11.0,15.0,12.0,4.0,0.0,4.0,0.0,0.0
1944,14,6,2,0.0,0.0,1,18.0,11.0,5.0,2.0,9.0,14.0,9.0,4.0,1.0,2.0,0.0,0.0
1945,26,43,0,1.0,0.0,0,16.0,8.0,6.0,2.0,8.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0
1946,38,45,2,0.0,1.0,2,11.0,11.0,2.0,4.0,9.0,14.0,5.0,8.0,1.0,3.0,0.0,0.0
1947,11,31,0,0.0,0.0,1,7.0,9.0,4.0,0.0,15.0,12.0,4.0,3.0,0.0,2.0,0.0,0.0
1948,37,1,0,0.0,0.0,1,7.0,8.0,3.0,0.0,10.0,9.0,3.0,2.0,2.0,2.0,0.0,0.0
1949,45,0,2,1.0,0.0,0,11.0,10.0,4.0,3.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0
1950,31,38,0,0.0,0.0,1,12.0,19.0,6.0,4.0,11.0,17.0,3.0,12.0,1.0,3.0,0.0,0.0
1951,32,37,2,1.0,0.0,0,14.0,9.0,4.0,3.0,6.0,12.0,9.0,1.0,0.0,4.0,0.0,0.0
1952,1,25,2,1.0,2.0,2,15.0,23.0,2.0,8.0,21.0,15.0,8.0,5.0,6.0,2.0,0.0,0.0
1953,9,47,1,2.0,2.0,1,13.0,13.0,4.0,5.0,10.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0
1954,43,16,1,0.0,0.0,1,13.0,3.0,3.0,0.0,15.0,16.0,6.0,2.0,4.0,2.0,0.0,0.0
1955,18,14,0,1.0,0.0,0,13.0,15.0,7.0,4.0,14.0,9.0,1.0,5.0,3.0,0.0,0.0,0.0
1956,6,26,2,0.0,2.0,2,3.0,21.0,0.0,9.0,5.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0
1957,42,11,0,3.0,0.0,0,13.0,7.0,7.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0
1958,28,29,2,0.0,2.0,2,22.0,11.0,5.0,7.0,10.0,10.0,16.0,3.0,3.0,2.0,0.0,0.0
1959,0,9,2,0.0,1.0,2,12.0,20.0,5.0,9.0,10.0,11.0,9.0,9.0,3.0,1.0,0.0,0.0
1960,37,31,2,0.0,1.0,2,13.0,6.0,6.0,4.0,10.0,6.0,8.0,1.0,2.0,0.0,0.0,0.0
1961,26,18,0,4.0,2.0,0,11.0,12.0,5.0,4.0,13.0,17.0,5.0,6.0,1.0,2.0,0.0,0.0
1962,25,43,0,0.0,0.0,1,12.0,4.0,6.0,1.0,13.0,16.0,7.0,2.0,3.0,2.0,0.0,0.0
1963,38,32,0,2.0,0.0,0,14.0,10.0,5.0,3.0,12.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0
1964,14,1,0,1.0,1.0,1,25.0,9.0,9.0,3.0,18.0,10.0,9.0,5.0,2.0,1.0,0.0,0.0
1965,29,42,0,1.0,1.0,1,12.0,8.0,7.0,5.0,9.0,9.0,4.0,3.0,0.0,1.0,0.0,0.0
1966,47,45,0,1.0,0.0,0,13.0,6.0,7.0,3.0,8.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0
1967,11,28,2,0.0,1.0,2,4.0,17.0,2.0,8.0,9.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0
1968,16,6,0,0.0,0.0,1,7.0,6.0,2.0,3.0,6.0,15.0,6.0,9.0,3.0,3.0,1.0,0.0
1969,47,37,1,0.0,1.0,2,13.0,9.0,3.0,4.0,12.0,18.0,7.0,2.0,1.0,4.0,0.0,0.0
1970,29,1,1,1.0,1.0,1,16.0,9.0,6.0,3.0,16.0,8.0,9.0,9.0,4.0,1.0,0.0,0.0
1971,25,18,0,0.0,1.0,2,16.0,11.0,6.0,3.0,7.0,9.0,4.0,4.0,0.0,1.0,0.0,0.0
1972,32,0,1,2.0,1.0,0,15.0,16.0,8.0,7.0,8.0,10.0,7.0,12.0,2.0,1.0,0.0,0.0
1973,14,45,2,0.0,0.0,1,19.0,5.0,6.0,4.0,0.0,16.0,9.0,3.0,0.0,3.0,0.0,0.0
1974,38,43,0,0.0,1.0,2,11.0,6.0,6.0,3.0,6.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0
1975,31,28,1,1.0,1.0,1,6.0,24.0,3.0,9.0,4.0,6.0,1.0,10.0,1.0,2.0,0.0,0.0
1976,11,16,2,0.0,1.0,2,15.0,7.0,4.0,2.0,13.0,10.0,5.0,6.0,2.0,0.0,0.0,0.0
1977,42,6,0,1.0,0.0,0,15.0,20.0,5.0,6.0,10.0,12.0,4.0,8.0,0.0,2.0,0.0,0.0
1978,26,9,0,2.0,0.0,0,15.0,12.0,7.0,5.0,3.0,10.0,4.0,5.0,0.0,0.0,1.0,0.0
1979,1,31,0,2.0,0.0,0,17.0,11.0,8.0,5.0,10.0,9.0,11.0,6.0,1.0,1.0,0.0,0.0
1980,37,29,1,1.0,0.0,0,12.0,11.0,8.0,5.0,13.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0
1981,28,14,0,2.0,1.0,0,15.0,11.0,4.0,2.0,5.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0
1982,6,47,2,0.0,2.0,2,9.0,17.0,2.0,7.0,10.0,12.0,5.0,9.0,2.0,1.0,1.0,0.0
1983,16,26,2,0.0,0.0,1,16.0,12.0,6.0,4.0,8.0,7.0,9.0,8.0,0.0,1.0,0.0,0.0
1984,0,38,1,1.0,1.0,1,12.0,21.0,5.0,6.0,13.0,19.0,6.0,8.0,6.0,2.0,0.0,0.0
1985,18,32,2,0.0,0.0,1,18.0,13.0,7.0,5.0,12.0,11.0,7.0,7.0,3.0,5.0,0.0,0.0
1986,9,25,2,0.0,0.0,1,7.0,19.0,0.0,9.0,9.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0
1987,43,11,2,0.0,0.0,1,15.0,11.0,4.0,5.0,14.0,13.0,7.0,5.0,0.0,3.0,0.0,0.0
1988,45,42,2,0.0,2.0,2,11.0,15.0,4.0,6.0,12.0,14.0,3.0,7.0,3.0,2.0,0.0,0.0
1989,29,9,0,2.0,0.0,0,21.0,6.0,11.0,2.0,10.0,14.0,5.0,2.0,2.0,5.0,0.0,0.0
1990,47,1,0,1.0,0.0,0,17.0,13.0,5.0,4.0,17.0,8.0,6.0,3.0,4.0,3.0,0.0,0.0
1991,26,28,0,2.0,0.0,0,12.0,18.0,5.0,3.0,10.0,5.0,4.0,13.0,0.0,2.0,0.0,0.0
1992,42,37,1,0.0,0.0,1,17.0,14.0,5.0,4.0,6.0,9.0,4.0,4.0,2.0,2.0,0.0,0.0
1993,31,6,0,1.0,1.0,1,20.0,16.0,9.0,3.0,10.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0
1994,11,45,0,2.0,0.0,0,14.0,7.0,12.0,4.0,17.0,10.0,11.0,4.0,2.0,1.0,0.0,0.0
1995,25,0,0,0.0,0.0,1,19.0,8.0,7.0,1.0,10.0,10.0,5.0,4.0,1.0,1.0,0.0,0.0
1996,38,18,2,0.0,1.0,2,4.0,24.0,3.0,5.0,12.0,12.0,5.0,9.0,1.0,1.0,0.0,0.0
1997,14,16,0,0.0,0.0,1,23.0,3.0,5.0,1.0,9.0,17.0,7.0,0.0,3.0,2.0,0.0,0.0
1998,32,43,2,0.0,1.0,2,17.0,12.0,5.0,2.0,7.0,13.0,10.0,4.0,1.0,2.0,0.0,1.0
1999,18,42,1,0.0,0.0,1,7.0,4.0,3.0,2.0,9.0,8.0,5.0,2.0,1.0,2.0,0.0,1.0
2000,16,25,2,0.0,0.0,1,12.0,14.0,3.0,5.0,15.0,16.0,5.0,6.0,2.0,2.0,0.0,0.0
2001,43,14,2,0.0,1.0,2,12.0,16.0,3.0,10.0,8.0,5.0,1.0,6.0,4.0,2.0,0.0,0.0
2002,0,47,1,1.0,0.0,0,10.0,25.0,4.0,8.0,6.0,15.0,8.0,9.0,0.0,2.0,0.0,0.0
2003,28,38,0,0.0,1.0,2,26.0,3.0,4.0,3.0,11.0,10.0,17.0,0.0,3.0,1.0,0.0,0.0
2004,1,26,2,1.0,0.0,0,5.0,25.0,2.0,6.0,12.0,9.0,2.0,10.0,1.0,2.0,0.0,0.0
2005,6,29,0,1.0,0.0,0,12.0,15.0,6.0,4.0,14.0,12.0,4.0,10.0,4.0,3.0,0.0,0.0
2006,45,31,2,0.0,2.0,2,16.0,12.0,6.0,9.0,10.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0
2007,37,11,0,3.0,0.0,0,13.0,6.0,6.0,0.0,8.0,12.0,7.0,6.0,1.0,2.0,0.0,0.0
2008,9,32,0,0.0,0.0,1,21.0,7.0,5.0,0.0,11.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0
2009,26,42,0,0.0,1.0,2,21.0,11.0,13.0,4.0,9.0,11.0,8.0,3.0,3.0,3.0,0.0,0.0
2010,31,47,1,1.0,0.0,0,13.0,13.0,2.0,5.0,8.0,15.0,3.0,6.0,2.0,2.0,1.0,0.0
2011,32,29,2,0.0,2.0,2,10.0,21.0,3.0,11.0,13.0,10.0,1.0,10.0,2.0,2.0,0.0,0.0
2012,0,16,1,2.0,1.0,0,15.0,10.0,6.0,4.0,18.0,9.0,12.0,5.0,2.0,0.0,0.0,0.0
2013,28,1,0,0.0,0.0,1,25.0,11.0,9.0,5.0,10.0,5.0,13.0,7.0,1.0,1.0,1.0,0.0
2014,43,6,1,0.0,0.0,1,7.0,15.0,3.0,5.0,14.0,8.0,5.0,10.0,5.0,3.0,0.0,0.0
2015,9,18,0,1.0,1.0,1,8.0,10.0,4.0,6.0,12.0,12.0,0.0,5.0,2.0,1.0,0.0,0.0
2016,45,37,1,1.0,0.0,0,12.0,10.0,4.0,4.0,7.0,10.0,10.0,4.0,2.0,2.0,0.0,0.0
2017,11,14,2,0.0,2.0,2,13.0,16.0,5.0,7.0,7.0,8.0,5.0,6.0,3.0,2.0,0.0,0.0
2018,38,25,2,0.0,5.0,2,6.0,25.0,3.0,15.0,3.0,12.0,2.0,7.0,0.0,0.0,1.0,0.0
2019,37,0,0,1.0,0.0,0,8.0,9.0,2.0,3.0,10.0,12.0,7.0,12.0,4.0,4.0,0.0,0.0
2020,29,26,1,1.0,0.0,0,7.0,10.0,2.0,4.0,6.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0
2021,16,28,2,0.0,2.0,2,7.0,21.0,2.0,10.0,8.0,10.0,1.0,8.0,1.0,1.0,0.0,0.0
